n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,kb_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,kb_kf_intensity_ratio_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
104,231.1044,0.9419,0.1278,0.015182078776940227,291.24100156494524,0.8009127543035993,37.2206,0.0143,231.1044,0.9419,0.1278,0.00275,1.5188609077474677,0.17987484387837102,6.118943958457883,0.2602646139152287,1.2944554305928129,5.228003886922757,29,29
105,231.1044,0.9419,0.1394,0.015182078776940227,267.0057388809182,0.0,37.2206,0.0143,231.1044,0.9419,0.1394,0.0,1.4039510099583405,0.17266741983326414,6.249307985131775,0.2586704020193834,1.2557173195925873,4.99185857269591,29,29
106,231.1044,0.9419,0.1394,0.015182078776940227,267.0057388809182,0.18369994835007172,37.2206,0.0143,231.1044,0.9419,0.1394,0.000688,1.410568833449076,0.17298368931128505,6.251665023318713,0.2598424171476895,1.2611335424804238,5.011122663535729,29,29
107,231.1044,0.9419,0.1394,0.015182078776940227,267.0057388809182,0.36713289096126256,37.2206,0.0143,231.1044,0.9419,0.1394,0.001375,1.4211664355511913,0.17395379280159723,6.252332683916499,0.25838617903000205,1.2627619785800055,5.026355797936204,29,29
108,231.1044,0.9419,0.1394,0.015182078776940227,267.0057388809182,0.5500318220946916,37.2206,0.0143,231.1044,0.9419,0.1394,0.00206,1.4299987054676977,0.17494155324747712,6.274636880932916,0.2600377536770971,1.2659659986572316,5.046676688009611,29,29
109,231.1044,0.9419,0.1394,0.015182078776940227,267.0057388809182,0.7342657819225251,37.2206,0.0143,231.1044,0.9419,0.1394,0.00275,1.4397090373495836,0.1756871312947055,6.286757050025454,0.2595519006211242,1.26968855107198,5.062938048671023,29,29
110,231.1044,0.9419,0.152,0.015182078776940227,244.8723684210526,0.0,37.2206,0.0143,231.1044,0.9419,0.152,0.0,1.31426561037541,0.16728972517046142,6.324475648794559,0.2605193080829559,1.230938593747282,4.822091926953201,29,29
111,231.1044,0.9419,0.152,0.015182078776940227,244.8723684210526,0.1684721894736842,37.2206,0.0143,231.1044,0.9419,0.152,0.000688,1.3208730216754587,0.1680494925305215,6.334989929957992,0.25842009582178155,1.2291665083947232,4.8201013306445235,29,29
112,231.1044,0.9419,0.152,0.015182078776940227,244.8723684210526,0.33669950657894737,37.2206,0.0143,231.1044,0.9419,0.152,0.001375,1.331810341485227,0.1689608222218679,6.3122136591332385,0.2594615769657274,1.2315990581771952,4.835725300539039,29,29
113,231.1044,0.9419,0.152,0.015182078776940227,244.8723684210526,0.5044370789473684,37.2206,0.0143,231.1044,0.9419,0.152,0.00206,1.3370801340986926,0.16973640875907428,6.35692690566306,0.26002735669117716,1.2386614290412468,4.870222545350542,29,29
114,231.1044,0.9419,0.152,0.015182078776940227,244.8723684210526,0.6733990131578947,37.2206,0.0143,231.1044,0.9419,0.152,0.00275,1.3456393238884397,0.17081733674666333,6.360199759994355,0.25890242181999956,1.237309698620984,4.871250134139234,29,29
115,231.1044,0.9419,0.1658,0.015182078776940227,224.4909529553679,0.0,37.2206,0.0143,231.1044,0.9419,0.1658,0.0,1.2415814484351417,0.16378021720347222,6.382437384352751,0.25758071296091933,1.1935734875646147,4.61543870023043,29,29
116,231.1044,0.9419,0.1658,0.015182078776940227,224.4909529553679,0.1544497756332931,37.2206,0.0143,231.1044,0.9419,0.1658,0.000688,1.2466688976976377,0.16498243552905953,6.39870665457899,0.2592120070649979,1.198849857665064,4.64569744777621,29,29
117,231.1044,0.9419,0.1658,0.015182078776940227,224.4909529553679,0.30867506031363084,37.2206,0.0143,231.1044,0.9419,0.1658,0.001375,1.249815209162969,0.16517535942153544,6.4303861888466045,0.25951010310163497,1.2014002086319344,4.658408736784925,29,29
118,231.1044,0.9419,0.1658,0.015182078776940227,224.4909529553679,0.4624513630880579,37.2206,0.0143,231.1044,0.9419,0.1658,0.00206,1.2548790281780788,0.1654441397987214,6.403050417356857,0.2588153702299719,1.2024870634402542,4.6670523896293785,29,29
119,231.1044,0.9419,0.1658,0.015182078776940227,224.4909529553679,0.6173501206272617,37.2206,0.0143,231.1044,0.9419,0.1658,0.00275,1.2639118759352723,0.1668227407197759,6.413632601641765,0.2599092199952052,1.205967047132207,4.689251476111017,29,29
120,231.1044,0.9419,0.1808,0.015182078776940227,205.86615044247787,0.0,37.2206,0.0143,231.1044,0.9419,0.1808,0.0,1.172604866676488,0.16089877938769173,6.429801747342135,0.2568929054551269,1.1622081202558803,4.4444836418277305,29,29
121,231.1044,0.9419,0.1808,0.015182078776940227,205.86615044247787,0.14163591150442478,37.2206,0.0143,231.1044,0.9419,0.1808,0.000688,1.1736217098569215,0.1610013780074958,6.426259136050419,0.25507147076612047,1.1632777026265388,4.45174656465639,29,29
122,231.1044,0.9419,0.1808,0.015182078776940227,205.86615044247787,0.2830659568584071,37.2206,0.0143,231.1044,0.9419,0.1808,0.001375,1.1798478809593211,0.16186107372252595,6.437784037971744,0.256522776002694,1.1653208581416221,4.468726114586426,29,29
123,231.1044,0.9419,0.1808,0.015182078776940227,205.86615044247787,0.42408426991150444,37.2206,0.0143,231.1044,0.9419,0.1808,0.00206,1.1849211788733345,0.1619552129033304,6.436374876919554,0.2572102747649286,1.169172004579796,4.4876427077335475,29,29
124,231.1044,0.9419,0.1808,0.015182078776940227,205.86615044247787,0.5661319137168142,37.2206,0.0143,231.1044,0.9419,0.1808,0.00275,1.1911792869317122,0.16295988314240817,6.449910989641284,0.25640652136253533,1.1704634501846456,4.496860472394073,29,29
125,252.0211,0.666,0.1278,0.021471471471471472,291.24100156494524,0.0,37.2206,0.0143,252.0211,0.666,0.1278,0.0,1.5605547394417716,0.18752322606911367,6.31006245027732,0.3068850243784264,1.3854034072029022,5.6014514877112775,29,29
126,252.0211,0.666,0.1278,0.021471471471471472,291.24100156494524,0.2003738090766823,37.2206,0.0143,252.0211,0.666,0.1278,0.000688,1.567935073788497,0.18786439279366007,6.314094982161635,0.30622152878006503,1.3880473272812146,5.613689928495413,29,29
127,252.0211,0.666,0.1278,0.021471471471471472,291.24100156494524,0.40045637715179966,37.2206,0.0143,252.0211,0.666,0.1278,0.001375,1.5744229566976322,0.18867091004017686,6.316432286709909,0.3081441533208932,1.3959157558784319,5.650278328092158,29,29
128,252.0211,0.666,0.1278,0.021471471471471472,291.24100156494524,0.5999564632237872,37.2206,0.0143,252.0211,0.666,0.1278,0.00206,1.5788465058403216,0.18915906433749893,6.316815520365024,0.30782852518357157,1.3968829407435421,5.658968290542783,29,29
129,252.0211,0.666,0.1278,0.021471471471471472,291.24100156494524,0.8009127543035993,37.2206,0.0143,252.0211,0.666,0.1278,0.00275,1.5931114477121784,0.18997708665809487,6.312937158699698,0.3071696330948019,1.4034985909265338,5.6893069242295615,29,29
130,252.0211,0.666,0.1394,0.021471471471471472,267.0057388809182,0.0,37.2206,0.0143,252.0211,0.666,0.1394,0.0,1.470624034550389,0.1816031414724926,6.421899131270212,0.308034765421184,1.362365435478608,5.446243311358089,29,29
131,252.0211,0.666,0.1394,0.021471471471471472,267.0057388809182,0.18369994835007172,37.2206,0.0143,252.0211,0.666,0.1394,0.000688,1.4821995759585969,0.18251941262164695,6.41288054807312,0.30553169769389593,1.3659862923366874,5.465056558045658,29,29
132,252.0211,0.666,0.1394,0.021471471471471472,267.0057388809182,0.36713289096126256,37.2206,0.0143,252.0211,0.666,0.1394,0.001375,1.4902405766300495,0.18375083375402376,6.433031114830192,0.3060431008562777,1.370267746490151,5.487933162538282,29,29
133,252.0211,0.666,0.1394,0.021471471471471472,267.0057388809182,0.5500318220946916,37.2206,0.0143,252.0211,0.666,0.1394,0.00206,1.4961592531831198,0.1841198755348826,6.426262102739805,0.3058152129016727,1.3710512079821724,5.49390290561607,29,29
134,252.0211,0.666,0.1394,0.021471471471471472,267.0057388809182,0.7342657819225251,37.2206,0.0143,252.0211,0.666,0.1394,0.00275,1.5035306570367386,0.1851804933504897,6.435546518956988,0.30559968847765795,1.3731332343109761,5.51023447756879,29,29
135,252.0211,0.666,0.152,0.021471471471471472,244.8723684210526,0.0,37.2206,0.0143,252.0211,0.666,0.152,0.0,1.3759368500684896,0.17550055300258322,6.484787171156289,0.3032013241086709,1.3258770488456315,5.230488427926966,29,29
136,252.0211,0.666,0.152,0.021471471471471472,244.8723684210526,0.1684721894736842,37.2206,0.0143,252.0211,0.666,0.152,0.000688,1.3802328632110512,0.1760144710088053,6.487840165743366,0.3037668744635367,1.3292729568089046,5.247992531045567,29,29
137,252.0211,0.666,0.152,0.021471471471471472,244.8723684210526,0.33669950657894737,37.2206,0.0143,252.0211,0.666,0.152,0.001375,1.3885940952786857,0.17654834741058612,6.488629867595192,0.30397184579014713,1.3319891223004292,5.265354155873436,29,29
138,252.0211,0.666,0.152,0.021471471471471472,244.8723684210526,0.5044370789473684,37.2206,0.0143,252.0211,0.666,0.152,0.00206,1.3963883976131528,0.17778671958970382,6.490338317381793,0.3043043882118426,1.3349114493196284,5.284264572631181,29,29
139,252.0211,0.666,0.152,0.021471471471471472,244.8723684210526,0.6733990131578947,37.2206,0.0143,252.0211,0.666,0.152,0.00275,1.4014314159330967,0.17839190278993053,6.500373399824932,0.303877898680479,1.337693871829906,5.300523135351517,29,29
140,252.0211,0.666,0.1658,0.021471471471471472,224.4909529553679,0.0,37.2206,0.0143,252.0211,0.666,0.1658,0.0,1.2803376688007337,0.16941291464698954,6.508225365598369,0.2998519235354445,1.28493423580468,5.005220027539244,29,29
141,252.0211,0.666,0.1658,0.021471471471471472,224.4909529553679,0.1544497756332931,37.2206,0.0143,252.0211,0.666,0.1658,0.000688,1.2825203441243402,0.170045279577436,6.515930828404092,0.3014647485451238,1.2896447960644408,5.02669747567151,29,29
142,252.0211,0.666,0.1658,0.021471471471471472,224.4909529553679,0.30867506031363084,37.2206,0.0143,252.0211,0.666,0.1658,0.001375,1.2908628109115838,0.17069214611670291,6.521355425833992,0.2998627076980703,1.2888610046963622,5.028963688455183,29,29
143,252.0211,0.666,0.1658,0.021471471471471472,224.4909529553679,0.4624513630880579,37.2206,0.0143,252.0211,0.666,0.1658,0.00206,1.2967014874921494,0.1715872343815833,6.514633214766563,0.30163862298474126,1.2950430034071272,5.063304995854779,29,29
144,252.0211,0.666,0.1658,0.021471471471471472,224.4909529553679,0.6173501206272617,37.2206,0.0143,252.0211,0.666,0.1658,0.00275,1.3043677830274405,0.17212485306788816,6.518700372795484,0.30017321251538026,1.2937970837601114,5.063895238377884,29,29
145,252.0211,0.666,0.1808,0.021471471471471472,205.86615044247787,0.0,37.2206,0.0143,252.0211,0.666,0.1808,0.0,1.1977059653371085,0.16513800012897506,6.507564290994608,0.2958571365200468,1.242680330729038,4.789983316858682,29,29
146,252.0211,0.666,0.1808,0.021471471471471472,205.86615044247787,0.14163591150442478,37.2206,0.0143,252.0211,0.666,0.1808,0.000688,1.2067541867290823,0.16566644137579115,6.506536778647557,0.2956602564533788,1.244927934201715,4.800614310055653,29,29
147,252.0211,0.666,0.1808,0.021471471471471472,205.86615044247787,0.2830659568584071,37.2206,0.0143,252.0211,0.666,0.1808,0.001375,1.210793491425452,0.16613332102458575,6.508675483111627,0.2947888383657006,1.2436108648570474,4.802142693065695,29,29
148,252.0211,0.666,0.1808,0.021471471471471472,205.86615044247787,0.42408426991150444,37.2206,0.0143,252.0211,0.666,0.1808,0.00206,1.2190045325127639,0.1671143588922427,6.524783930109005,0.29697017875745635,1.2518603339385526,4.841859052059239,29,29
149,252.0211,0.666,0.1808,0.021471471471471472,205.86615044247787,0.5661319137168142,37.2206,0.0143,252.0211,0.666,0.1808,0.00275,1.216330240776039,0.16694070492363003,6.5066983325113625,0.29703036463484506,1.2505286509669873,4.841601320159107,29,29
150,252.0211,0.7263,0.1278,0.01968883381522787,291.24100156494524,0.0,37.2206,0.0143,252.0211,0.7263,0.1278,0.0,1.5519779159454532,0.18614842280718363,6.26855462466096,0.3005623877745754,1.3757694697041898,5.559583989015911,29,29
151,252.0211,0.7263,0.1278,0.01968883381522787,291.24100156494524,0.2003738090766823,37.2206,0.0143,252.0211,0.7263,0.1278,0.000688,1.560313408890114,0.18679346783735185,6.2753469923990135,0.3017408052778382,1.3827566164624854,5.588549270149074,29,29
152,252.0211,0.7263,0.1278,0.01968883381522787,291.24100156494524,0.40045637715179966,37.2206,0.0143,252.0211,0.7263,0.1278,0.001375,1.5660723505328764,0.18774747193822094,6.293331886789092,0.3032062587979588,1.3863362608634755,5.604870870941091,29,29
153,252.0211,0.7263,0.1278,0.01968883381522787,291.24100156494524,0.5999564632237872,37.2206,0.0143,252.0211,0.7263,0.1278,0.00206,1.575324130613947,0.18841015115402823,6.281721680948387,0.30260813443563717,1.3865217356677686,5.620805155492713,29,29
154,252.0211,0.7263,0.1278,0.01968883381522787,291.24100156494524,0.8009127543035993,37.2206,0.0143,252.0211,0.7263,0.1278,0.00275,1.587620228756294,0.1895328287628963,6.302443475589635,0.30414140925575867,1.3952030046638637,5.654992140034684,29,29
155,252.0211,0.7263,0.1394,0.01968883381522787,267.0057388809182,0.0,37.2206,0.0143,252.0211,0.7263,0.1394,0.0,1.4628666641519337,0.18061137513312203,6.380386202544493,0.3004167879618481,1.3507206605450537,5.397602572433987,29,29
156,252.0211,0.7263,0.1394,0.01968883381522787,267.0057388809182,0.18369994835007172,37.2206,0.0143,252.0211,0.7263,0.1394,0.000688,1.4738032235561447,0.1811719656141087,6.399554708406213,0.3020412238616698,1.356901360127339,5.425670991509276,29,29
157,252.0211,0.7263,0.1394,0.01968883381522787,267.0057388809182,0.36713289096126256,37.2206,0.0143,252.0211,0.7263,0.1394,0.001375,1.4819886395059971,0.18235427585474726,6.407512421193035,0.3022000789247663,1.3633026466530076,5.4584846251333525,29,29
158,252.0211,0.7263,0.1394,0.01968883381522787,267.0057388809182,0.5500318220946916,37.2206,0.0143,252.0211,0.7263,0.1394,0.00206,1.490179244022165,0.1825982644062097,6.395738333121954,0.30173446011082633,1.3638780621069255,5.464312952016616,29,29
159,252.0211,0.7263,0.1394,0.01968883381522787,267.0057388809182,0.7342657819225251,37.2206,0.0143,252.0211,0.7263,0.1394,0.00275,1.5014468238728544,0.18364893174310878,6.420060311979662,0.3027854542602359,1.3656252100712778,5.47647377975245,29,29
160,252.0211,0.7263,0.152,0.01968883381522787,244.8723684210526,0.0,37.2206,0.0143,252.0211,0.7263,0.152,0.0,1.365174912994274,0.1743982108705348,6.446771316644017,0.2982842253215086,1.3144681699217422,5.183298866975924,29,29
161,252.0211,0.7263,0.152,0.01968883381522787,244.8723684210526,0.1684721894736842,37.2206,0.0143,252.0211,0.7263,0.152,0.000688,1.3715084783968374,0.17498699499620088,6.458742376539171,0.2972442537334811,1.3166563014170412,5.194411416621816,29,29
162,252.0211,0.7263,0.152,0.01968883381522787,244.8723684210526,0.33669950657894737,37.2206,0.0143,252.0211,0.7263,0.152,0.001375,1.3842391289180218,0.1764522339798299,6.4817049662274,0.2987285601557934,1.3210050203530883,5.219441327592227,29,29
163,252.0211,0.7263,0.152,0.01968883381522787,244.8723684210526,0.5044370789473684,37.2206,0.0143,252.0211,0.7263,0.152,0.00206,1.3951082158936219,0.1774618558816849,6.5032689290000105,0.30177411839140184,1.3281151927568888,5.25853021699711,29,29
164,252.0211,0.7263,0.152,0.01968883381522787,244.8723684210526,0.6733990131578947,37.2206,0.0143,252.0211,0.7263,0.152,0.00275,1.397651111859586,0.17756608341443866,6.486407887093121,0.29824965325527303,1.3257619823878248,5.252479313680882,29,29
165,252.0211,0.7263,0.1658,0.01968883381522787,224.4909529553679,0.0,37.2206,0.0143,252.0211,0.7263,0.1658,0.0,1.270602392366093,0.16839568690193113,6.481673535356313,0.29261686722074143,1.2710011024787053,4.946029047627781,29,29
166,252.0211,0.7263,0.1658,0.01968883381522787,224.4909529553679,0.1544497756332931,37.2206,0.0143,252.0211,0.7263,0.1658,0.000688,1.283009054453073,0.1694462500144978,6.488860293930219,0.29376913902292184,1.2758442783406403,4.974521765309621,29,29
167,252.0211,0.7263,0.1658,0.01968883381522787,224.4909529553679,0.30867506031363084,37.2206,0.0143,252.0211,0.7263,0.1658,0.001375,1.2837084982681544,0.16987707618056955,6.490750600835128,0.2959582870209355,1.2791467337754105,4.994056350659419,29,29
168,252.0211,0.7263,0.1658,0.01968883381522787,224.4909529553679,0.4624513630880579,37.2206,0.0143,252.0211,0.7263,0.1658,0.00206,1.2928500454444891,0.1710719139061452,6.51114826495524,0.294531341918406,1.280544333379491,5.002682521992923,29,29
169,252.0211,0.7263,0.1658,0.01968883381522787,224.4909529553679,0.6173501206272617,37.2206,0.0143,252.0211,0.7263,0.1658,0.00275,1.3020402066735597,0.1715661777172275,6.513842446702165,0.2959073316285974,1.2863491371946822,5.029754417932941,29,29
170,252.0211,0.7263,0.1808,0.01968883381522787,205.86615044247787,0.0,37.2206,0.0143,252.0211,0.7263,0.1808,0.0,1.1942542243208698,0.16434641216457022,6.477457372851804,0.2893892745683131,1.2305624358022027,4.735407764840773,29,29
171,252.0211,0.7263,0.1808,0.01968883381522787,205.86615044247787,0.14163591150442478,37.2206,0.0143,252.0211,0.7263,0.1808,0.000688,1.2019874123007233,0.16527844314478565,6.489895570173016,0.2908709364199409,1.2350302853273025,4.757792687874306,29,29
172,252.0211,0.7263,0.1808,0.01968883381522787,205.86615044247787,0.2830659568584071,37.2206,0.0143,252.0211,0.7263,0.1808,0.001375,1.207942885569496,0.16621722834748223,6.499922145474098,0.2920009192842243,1.2398759321329063,4.785650680708953,29,29
173,252.0211,0.7263,0.1808,0.01968883381522787,205.86615044247787,0.42408426991150444,37.2206,0.0143,252.0211,0.7263,0.1808,0.00206,1.211417178789973,0.16628697987981161,6.505716034996542,0.2936301415169431,1.2418280058635949,4.797829470117144,29,29
174,252.0211,0.7263,0.1808,0.01968883381522787,205.86615044247787,0.5661319137168142,37.2206,0.0143,252.0211,0.7263,0.1808,0.00275,1.218113616351253,0.16698418237949905,6.5128630081030074,0.29186538296745806,1.2415744533064497,4.801072104629575,29,29
175,252.0211,0.792,0.1278,0.018055555555555554,291.24100156494524,0.0,37.2206,0.0143,252.0211,0.792,0.1278,0.0,1.5485736305547704,0.18525423268517566,6.246675261615742,0.294570075001246,1.362522786289304,5.512432700672654,29,29
176,252.0211,0.792,0.1278,0.018055555555555554,291.24100156494524,0.2003738090766823,37.2206,0.0143,252.0211,0.792,0.1278,0.000688,1.5515222701099263,0.1858562760725632,6.270679096061561,0.2943410209597884,1.3645238924717416,5.519252390748789,29,29
177,252.0211,0.792,0.1278,0.018055555555555554,291.24100156494524,0.40045637715179966,37.2206,0.0143,252.0211,0.792,0.1278,0.001375,1.5677565039739698,0.1871949666506777,6.277229284824107,0.29693319194886025,1.3728531200758691,5.562808175244541,29,29
178,252.0211,0.792,0.1278,0.018055555555555554,291.24100156494524,0.5999564632237872,37.2206,0.0143,252.0211,0.792,0.1278,0.00206,1.5710320361549355,0.18723193118560066,6.278849497529332,0.29696151594664055,1.3753346314241242,5.569477707074424,29,29
179,252.0211,0.792,0.1278,0.018055555555555554,291.24100156494524,0.8009127543035993,37.2206,0.0143,252.0211,0.792,0.1278,0.00275,1.5803443311496115,0.1888462950748529,6.282574683751157,0.29655412859444746,1.3769331711517443,5.587387057990121,29,29
180,252.0211,0.792,0.1394,0.018055555555555554,267.0057388809182,0.0,37.2206,0.0143,252.0211,0.792,0.1394,0.0,1.4608647170556877,0.1796453463976038,6.377962934236673,0.2934850826754299,1.3398424217653886,5.348717798779754,29,29
181,252.0211,0.792,0.1394,0.018055555555555554,267.0057388809182,0.18369994835007172,37.2206,0.0143,252.0211,0.792,0.1394,0.000688,1.4683262483880264,0.1805108258613392,6.367797471248645,0.29406032266715953,1.343763958110489,5.3725550427153985,29,29
182,252.0211,0.792,0.1394,0.018055555555555554,267.0057388809182,0.36713289096126256,37.2206,0.0143,252.0211,0.792,0.1394,0.001375,1.4775782590028654,0.1811229435502264,6.365847454206731,0.29679403387203224,1.3502544917867072,5.399146413237438,29,29
