n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
1659,252.0211,0.7263,0.1808,0.02547156822249759,244.8174778761062,44.263,0.0185,252.0211,0.7263,0.1808,0.942144499068068,0.12456980024871145,4.313737264013944,0.12411085070587852,0.6019926976619027,2.8108413052243164,29,29
1660,252.0211,0.792,0.1278,0.023358585858585856,346.34585289514865,44.263,0.0185,252.0211,0.792,0.1278,1.2369771994098722,0.14572942952382564,4.329344462365643,0.16842696506517527,0.8672294898206638,4.380300737644734,29,29
1661,252.0211,0.792,0.1394,0.023358585858585856,317.5251076040172,44.263,0.0185,252.0211,0.792,0.1394,1.1236758446732282,0.1361027482039188,4.237882519388102,0.15439081835008123,0.7440410146463411,3.7530943666657937,29,29
1662,252.0211,0.792,0.152,0.023358585858585856,291.20394736842104,44.263,0.0185,252.0211,0.792,0.152,1.0365611105322987,0.12963308112762933,4.240168565144095,0.14383175227750353,0.6600683494669418,3.305738831407378,29,29
1663,252.0211,0.792,0.1658,0.023358585858585856,266.96622436670685,44.263,0.0185,252.0211,0.792,0.1658,0.9789044203312878,0.12475400291082821,4.259847847574659,0.13394846090150042,0.6210525785641263,3.056342330903087,29,29
1664,252.0211,0.792,0.1808,0.023358585858585856,244.8174778761062,44.263,0.0185,252.0211,0.792,0.1808,0.957325593480871,0.12583805373020834,4.347341061448285,0.13178938363269632,0.6326757750550248,3.0033741120960182,29,29
1665,252.0211,0.8637,0.1278,0.021419474354521243,346.34585289514865,44.263,0.0185,252.0211,0.8637,0.1278,1.27878030213091,0.1500260202570674,4.446796632544214,0.184878078725726,0.9614225695906027,4.757444844844236,29,29
1666,252.0211,0.8637,0.1394,0.021419474354521243,317.5251076040172,44.263,0.0185,252.0211,0.8637,0.1394,1.1507808543719313,0.13873301441262548,4.331474299425188,0.16943719631879403,0.8131107233393639,4.085824490438198,29,29
1667,252.0211,0.8637,0.152,0.021419474354521243,291.20394736842104,44.263,0.0185,252.0211,0.8637,0.152,1.0526779804398414,0.13027460467671692,4.226828795898163,0.15400670164644636,0.7150302220306611,3.5709543536089154,29,29
1668,252.0211,0.8637,0.1658,0.021419474354521243,266.96622436670685,44.263,0.0185,252.0211,0.8637,0.1658,1.0033443387770602,0.12888216376043932,4.326761331027042,0.14888297321098728,0.6775750382891967,3.3093659056313744,29,29
1669,252.0211,0.8637,0.1808,0.021419474354521243,244.8174778761062,44.263,0.0185,252.0211,0.8637,0.1808,0.9783164040738103,0.12836169951282161,4.4043267018976575,0.14233043554871885,0.6732724737246366,3.219425608010059,29,29
1670,252.0211,0.9419,0.1278,0.019641150865272322,346.34585289514865,44.263,0.0185,252.0211,0.9419,0.1278,1.3137439321661502,0.15490378392287904,4.536122078742056,0.20452221317573238,1.0716980898951005,5.226281614097747,29,29
1671,252.0211,0.9419,0.1394,0.019641150865272322,317.5251076040172,44.263,0.0185,252.0211,0.9419,0.1394,1.1794271083079215,0.1421955851195356,4.4186935358218635,0.1882157991129954,0.9217375700660583,4.515100292402895,29,29
1672,252.0211,0.9419,0.152,0.019641150865272322,291.20394736842104,44.263,0.0185,252.0211,0.9419,0.152,1.0899656285395285,0.13489317668014458,4.377226865132327,0.1720211591121797,0.7968220973266585,3.937304660049332,29,29
1673,252.0211,0.9419,0.1658,0.019641150865272322,266.96622436670685,44.263,0.0185,252.0211,0.9419,0.1658,1.0274824588038811,0.1303245504925802,4.375416619679387,0.16022302478841113,0.7325292621665465,3.5780296637516873,29,29
1674,252.0211,0.9419,0.1808,0.019641150865272322,244.8174778761062,44.263,0.0185,252.0211,0.9419,0.1808,0.9874893845995636,0.12990233695540776,4.426802771312729,0.15393669950787706,0.7037707087477665,3.3765758880760033,29,29
1675,274.831,0.666,0.1278,0.027777777777777776,346.34585289514865,44.263,0.0185,274.831,0.666,0.1278,1.143273586643306,0.12787495641615523,4.012105126520786,0.11002817854372055,0.6168205920025673,3.2739364466568195,29,29
1676,274.831,0.666,0.1394,0.027777777777777776,317.5251076040172,44.263,0.0185,274.831,0.666,0.1394,1.0279934363885546,0.11903581169209983,3.948781921536806,0.10358978808350684,0.5251003825401854,2.7296017760533045,29,29
1677,274.831,0.666,0.152,0.027777777777777776,291.20394736842104,44.263,0.0185,274.831,0.666,0.152,0.9632891390200691,0.1160525184633373,4.024542683228071,0.1014864602544064,0.504117951765522,2.4944025725044603,29,29
1678,274.831,0.666,0.1658,0.027777777777777776,266.96622436670685,44.263,0.0185,274.831,0.666,0.1658,0.9221878029770203,0.11597724932975445,4.102681957176023,0.10236730170610504,0.5171281340356907,2.4365978827019337,29,29
1679,274.831,0.666,0.1808,0.027777777777777776,244.8174778761062,44.263,0.0185,274.831,0.666,0.1808,0.9167423004745653,0.11858967310727933,4.251715145811874,0.10585579827203102,0.5468685215569632,2.4709108171628,29,29
1680,274.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,44.263,0.0185,274.831,0.7263,0.1278,1.1543933289694908,0.1295256693400032,4.055132760573349,0.1243094779072425,0.6639806739651488,3.498723235967866,29,29
1681,274.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,44.263,0.0185,274.831,0.7263,0.1394,1.0591413995275956,0.1220788615066947,4.04460219945161,0.11638458343794184,0.5879231787659491,3.083567665715515,29,29
1682,274.831,0.7263,0.152,0.02547156822249759,291.20394736842104,44.263,0.0185,274.831,0.7263,0.152,0.9827127608149808,0.11897930247713268,4.087457548805212,0.11016791402717606,0.5321222482620549,2.7024592560458154,29,29
1683,274.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,44.263,0.0185,274.831,0.7263,0.1658,0.9525021299466747,0.11825115338188591,4.159472889812704,0.10935219024138253,0.5491110787013728,2.6625045120484665,29,29
1684,274.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,44.263,0.0185,274.831,0.7263,0.1808,0.9317187812586435,0.11947299455795585,4.27482450609581,0.10985354953108724,0.5643265152932667,2.626634342753009,29,29
1685,274.831,0.792,0.1278,0.023358585858585856,346.34585289514865,44.263,0.0185,274.831,0.792,0.1278,1.1979320322598779,0.13549425807246607,4.147698420315149,0.14376749906519876,0.7577369555212241,3.9135604915382975,29,29
1686,274.831,0.792,0.1394,0.023358585858585856,317.5251076040172,44.263,0.0185,274.831,0.792,0.1394,1.0934857661308282,0.12701848336317975,4.119935963923927,0.1298651249903367,0.6484160951701062,3.357479027496345,29,29
1687,274.831,0.792,0.152,0.023358585858585856,291.20394736842104,44.263,0.0185,274.831,0.792,0.152,1.0054519792451049,0.12011464325537677,4.14024210677213,0.12191503346699771,0.5885810687888906,2.9758502428212923,29,29
1688,274.831,0.792,0.1658,0.023358585858585856,266.96622436670685,44.263,0.0185,274.831,0.792,0.1658,0.9650465264596911,0.11971567248341497,4.1968881100230675,0.11711929513552091,0.5709133236988108,2.8036535772440305,29,29
1689,274.831,0.792,0.1808,0.023358585858585856,244.8174778761062,44.263,0.0185,274.831,0.792,0.1808,0.9430841172204797,0.1215932771749977,4.2857596578949755,0.11640595357685266,0.5830543511610664,2.760575993123115,29,29
1690,274.831,0.8637,0.1278,0.021419474354521243,346.34585289514865,44.263,0.0185,274.831,0.8637,0.1278,1.249410278930287,0.14118134900817433,4.304393464522472,0.16259268299802915,0.8779020116637974,4.441468081665739,29,29
1691,274.831,0.8637,0.1394,0.021419474354521243,317.5251076040172,44.263,0.0185,274.831,0.8637,0.1394,1.1117120589765983,0.12916957982902652,4.16783321840234,0.14452790136351493,0.7240748755014171,3.697646400621806,29,29
1692,274.831,0.8637,0.152,0.021419474354521243,291.20394736842104,44.263,0.0185,274.831,0.8637,0.152,1.0295695004712448,0.12322958203718701,4.170034710751263,0.13471496924781262,0.6389861604266992,3.2331573542551264,29,29
1693,274.831,0.8637,0.1658,0.021419474354521243,266.96622436670685,44.263,0.0185,274.831,0.8637,0.1658,0.9777819472496415,0.12173517052479811,4.230860939257674,0.12851192635182446,0.6081334870643805,3.0076862601681564,29,29
1694,274.831,0.8637,0.1808,0.021419474354521243,244.8174778761062,44.263,0.0185,274.831,0.8637,0.1808,0.955623443861872,0.12255592779156603,4.316199826132867,0.12373352240137117,0.6103570210897992,2.9235790748928463,29,29
1695,274.831,0.9419,0.1278,0.019641150865272322,346.34585289514865,44.263,0.0185,274.831,0.9419,0.1278,1.2775125765200661,0.14496010676135013,4.393108279583368,0.17877833812128946,0.9506154187973858,4.752521660893209,29,29
1696,274.831,0.9419,0.1394,0.019641150865272322,317.5251076040172,44.263,0.0185,274.831,0.9419,0.1394,1.1485784213903296,0.13233009175495838,4.255434009592641,0.15910745917102828,0.7973924966483289,4.014919640657502,29,29
1697,274.831,0.9419,0.152,0.019641150865272322,291.20394736842104,44.263,0.0185,274.831,0.9419,0.152,1.0504191435352024,0.12690101661702366,4.22886047522417,0.14745982986295264,0.6945024394296035,3.475471957650879,29,29
1698,274.831,0.9419,0.1658,0.019641150865272322,266.96622436670685,44.263,0.0185,274.831,0.9419,0.1658,0.9947753495627819,0.12358737152579603,4.264718123029021,0.1387066669272984,0.6510249031661755,3.240283093480969,29,29
1699,274.831,0.9419,0.1808,0.019641150865272322,244.8174778761062,44.263,0.0185,274.831,0.9419,0.1808,0.9738580037188594,0.1256877064385222,4.3648018818359295,0.1359273814230263,0.6542364852103677,3.144088088474109,29,29
1700,299.7053,0.666,0.1278,0.027777777777777776,346.34585289514865,44.263,0.0185,299.7053,0.666,0.1278,1.104652044865417,0.12089063777151779,3.8760206703177014,0.09293515415500149,0.5529408259796724,2.9211867725678036,29,29
1701,299.7053,0.666,0.1394,0.027777777777777776,317.5251076040172,44.263,0.0185,299.7053,0.666,0.1394,0.998924845270019,0.11515567269011928,3.8661031014851894,0.09034382085992292,0.4875577050409166,2.4757835818329523,29,29
1702,299.7053,0.666,0.152,0.027777777777777776,291.20394736842104,44.263,0.0185,299.7053,0.666,0.152,0.9379321987745607,0.11276291723507838,3.977166120620367,0.0922094496948153,0.4768286010669683,2.306569700751899,29,29
1703,299.7053,0.666,0.1658,0.027777777777777776,266.96622436670685,44.263,0.0185,299.7053,0.666,0.1658,0.9165777848104661,0.11210012808380704,4.087923672263374,0.09590339430473196,0.4977385067511793,2.2686753756493068,29,29
1704,299.7053,0.666,0.1808,0.027777777777777776,244.8174778761062,44.263,0.0185,299.7053,0.666,0.1808,0.8937308738917569,0.11562755077695139,4.204832112007814,0.10037538061127646,0.5255644958940044,2.3135655554683083,29,29
1705,299.7053,0.7263,0.1278,0.02547156822249759,346.34585289514865,44.263,0.0185,299.7053,0.7263,0.1278,1.1437101986363012,0.12516480971905303,3.9711607103794195,0.10315597956000393,0.6117834738548544,3.2752490264518515,29,29
1706,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,44.263,0.0185,299.7053,0.7263,0.1394,1.03065096092942,0.11732645357442359,3.9478611673603052,0.09755419994835944,0.5306493589621897,2.772891113980239,29,29
1707,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,44.263,0.0185,299.7053,0.7263,0.152,0.9633767155018809,0.11438168661615754,3.9982029778942136,0.09623503121028666,0.49967025912291807,2.4905959301130243,29,29
1708,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,44.263,0.0185,299.7053,0.7263,0.1658,0.9224239881865647,0.11472953629712138,4.101391731821714,0.09896809909538908,0.5102172098528223,2.412365167666969,29,29
1709,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,44.263,0.0185,299.7053,0.7263,0.1808,0.9098567822287105,0.11615051331476117,4.22705760895663,0.10028411694485627,0.5366602626414593,2.4342096110956235,29,29
1710,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,44.263,0.0185,299.7053,0.792,0.1278,1.16942142982087,0.1288082247346705,4.073319482296099,0.12094356643139846,0.6774071452907724,3.5771579868714083,29,29
1711,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,44.263,0.0185,299.7053,0.792,0.1394,1.0610996953689225,0.11976884595153034,4.026101306816603,0.11093104580650921,0.5796130488332463,3.0320235603882923,29,29
1712,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,44.263,0.0185,299.7053,0.792,0.152,0.9778505809207039,0.1154432905206745,4.032188790378446,0.104743795035434,0.5263989646194975,2.6800793150625135,29,29
1713,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,44.263,0.0185,299.7053,0.792,0.1658,0.9414427957488746,0.11551565428268422,4.1116716231079105,0.10334911615320835,0.5278502099815753,2.5748660254968017,29,29
1714,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,44.263,0.0185,299.7053,0.792,0.1808,0.9230892286813416,0.11722528174488377,4.231726294626143,0.10531859099618533,0.5549343573932514,2.586242321317192,29,29
1715,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,44.263,0.0185,299.7053,0.8637,0.1278,1.2111283280699554,0.1322895227671275,4.152719906567257,0.1369151566470031,0.7651009173183292,3.9555999701729507,29,29
1716,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,44.263,0.0185,299.7053,0.8637,0.1394,1.084172143444156,0.12288104763121484,4.065734384084576,0.12429809058024109,0.6390063572382004,3.313824181634918,29,29
1717,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,44.263,0.0185,299.7053,0.8637,0.152,1.0067729325414925,0.11745012954337918,4.080647173559778,0.11551524021010087,0.5708432576313012,2.926540650085183,29,29
1718,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,44.263,0.0185,299.7053,0.8637,0.1658,0.9534903651920438,0.11647138591798713,4.154080905897844,0.11267547313224763,0.5655004752987961,2.769503761024708,29,29
1719,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,44.263,0.0185,299.7053,0.8637,0.1808,0.9392304359425732,0.11889260201785319,4.260343990641859,0.10895670545561904,0.5685807440279111,2.706527089425777,29,29
1720,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,44.263,0.0185,299.7053,0.9419,0.1278,1.2475988759140866,0.1344463689566959,4.268895543879916,0.15167907158675553,0.8484377876400628,4.3118390678887515,29,29
1721,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,44.263,0.0185,299.7053,0.9419,0.1394,1.12088116787184,0.12533739668363572,4.171631151746802,0.13841791953887667,0.7116433104637322,3.675535379206638,29,29
1722,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,44.263,0.0185,299.7053,0.9419,0.152,1.02918236742138,0.12088950152819343,4.1350182019776325,0.12837573571236752,0.6389149422229715,3.216280455130899,29,29
1723,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,44.263,0.0185,299.7053,0.9419,0.1658,0.9733538613390122,0.11851057935238277,4.197620994720053,0.12051265826802014,0.5971788414305929,2.956987446046896,29,29
1724,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,44.263,0.0185,299.7053,0.9419,0.1808,0.9553021538971497,0.11992137668016052,4.298607696048471,0.11836382408432353,0.6022441484156629,2.905964570861925,29,29
1725,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,44.263,0.0185,326.831,0.666,0.1278,1.082227598135281,0.11573266438616829,3.7901877592967868,0.08191772051193658,0.5135432477340565,2.700906000497166,29,29
1726,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,44.263,0.0185,326.831,0.666,0.1394,0.9866583388711029,0.11074016680225826,3.8118102373362306,0.08494946074743405,0.48103964240314734,2.373218108361207,29,29
1727,326.831,0.666,0.152,0.027777777777777776,291.20394736842104,44.263,0.0185,326.831,0.666,0.152,0.9236654032625977,0.10845883965723438,3.9220171797270362,0.09208115851441973,0.47560183476357276,2.1756654556642054,29,29
1728,326.831,0.666,0.1658,0.027777777777777776,266.96622436670685,44.263,0.0185,326.831,0.666,0.1658,0.8897321026113155,0.10934884069810144,4.052668256244821,0.09952213417926793,0.5019566811530708,2.1655488073276645,29,29
1729,326.831,0.666,0.1808,0.027777777777777776,244.8174778761062,44.263,0.0185,326.831,0.666,0.1808,0.8819546224369503,0.11215222903054324,4.165576881869242,0.10408794186710606,0.5309783015886148,2.2408008409192655,29,29
1730,326.831,0.7263,0.1278,0.02547156822249759,346.34585289514865,44.263,0.0185,326.831,0.7263,0.1278,1.1168664525292489,0.11811985712027359,3.8835915314511826,0.09013621524319879,0.562834412247371,2.9840074912778936,29,29
1731,326.831,0.7263,0.1394,0.02547156822249759,317.5251076040172,44.263,0.0185,326.831,0.7263,0.1394,1.012485053031796,0.11117587795063061,3.8881994089567633,0.08687106343366528,0.4935672187651568,2.5476103740333476,29,29
1732,326.831,0.7263,0.152,0.02547156822249759,291.20394736842104,44.263,0.0185,326.831,0.7263,0.152,0.9419098212475846,0.10926549064799342,3.9588764466343567,0.09063008731464815,0.4760172153295653,2.304103321340898,29,29
1733,326.831,0.7263,0.1658,0.02547156822249759,266.96622436670685,44.263,0.0185,326.831,0.7263,0.1658,0.9094593024241973,0.1106584185081802,4.053936751945631,0.09585209419886156,0.49571795159657167,2.2575326457934835,29,29
1734,326.831,0.7263,0.1808,0.02547156822249759,244.8174778761062,44.263,0.0185,326.831,0.7263,0.1808,0.8956119653390864,0.11354018779356674,4.199040447746193,0.10042574304031594,0.5407698786844508,2.388998573373517,29,29
1735,326.831,0.792,0.1278,0.023358585858585856,346.34585289514865,44.263,0.0185,326.831,0.792,0.1278,1.151469100095836,0.1202143879009093,3.974401481973675,0.10206390014970207,0.6265679140218934,3.3134236899119203,29,29
1736,326.831,0.792,0.1394,0.023358585858585856,317.5251076040172,44.263,0.0185,326.831,0.792,0.1394,1.0388574300906361,0.11316478934163819,3.9215493573058273,0.09549129230095099,0.5306188037110161,2.755120066634447,29,29
1737,326.831,0.792,0.152,0.023358585858585856,291.20394736842104,44.263,0.0185,326.831,0.792,0.152,0.9577709373136449,0.11052817899559053,3.9589040056261466,0.09688154837913594,0.5051025723458511,2.474317097974161,29,29
1738,326.831,0.792,0.1658,0.023358585858585856,266.96622436670685,44.263,0.0185,326.831,0.792,0.1658,0.9284270487134418,0.1120296647468458,4.0935638253507864,0.09593219220710071,0.5057922650429652,2.382816974458944,29,29
1739,326.831,0.792,0.1808,0.023358585858585856,244.8174778761062,44.263,0.0185,326.831,0.792,0.1808,0.917737541384545,0.11473474646071112,4.232797594929458,0.10007721892118811,0.5446387552376809,2.469856166761952,29,29
